"Time","# Players","Strategy 0","Strategy 1","Told To Move","Games Played","Avg. Payoff","Energy Given","Births","Movements Made","No Space To Move","Deaths","Energy Removed"
"1026","1669","632","1037","0","644","1.37","1529","8","89","2884","2","831.5"
"1027","1668","630","1038","0","639","1.33","1487","4","103","2890","5","834.5"
"1028","1675","632","1043","0","635","1.33","1481","10","92","2891","3","834"
"1029","1675","633","1042","0","639","1.31","1438","4","90","2894","4","837.5"
"1030","1679","632","1047","0","636","1.34","1471","6","95","2897","2","837.5"
"1031","1680","635","1045","0","630","1.3","1437","5","88","2898","4","839.5"
"1032","1685","637","1048","0","640","1.32","1471","8","83","2902","3","840"
"1033","1684","639","1045","0","634","1.31","1456","3","91","2903","4","842.5"
"1034","1687","642","1045","0","629","1.33","1491","7","104","2909","4","842"
"1035","1687","643","1044","0","621","1.36","1457","3","106","2910","3","843.5"
"1036","1683","645","1038","0","630","1.36","1478","3","101","2912","7","843.5"
"1037","1686","646","1040","0","623","1.3","1453","9","100","2914","6","841.5"
"1038","1686","645","1041","0","628","1.35","1468","5","102","2915","5","843"
"1039","1685","644","1041","0","631","1.39","1537","3","113","2918","4","843"
"1040","1694","648","1046","0","626","1.37","1491","13","110","2922","4","842.5"
"1041","1696","646","1050","0","643","1.41","1551","7","103","2925","5","847"
"1042","1699","647","1052","0","647","1.35","1513","4","108","2928","1","848"
"1043","1704","648","1056","0","621","1.33","1455","6","110","2934","1","849.5"
"1044","1706","647","1059","0","649","1.35","1526","6","101","2936","4","852"
"1045","1706","647","1059","0","636","1.31","1458","6","115","2936","6","853"
"1046","1710","649","1061","0","636","1.35","1475","7","107","2937","3","853"
"1047","1715","650","1065","0","657","1.33","1508","7","96","2937","2","855"
"1048","1716","651","1065","0","631","1.31","1475","4","116","2940","3","857.5"
"1049","1719","652","1067","0","628","1.32","1452","6","113","2943","3","858"
"1050","1722","655","1067","0","640","1.34","1485","6","113","2943","3","859.5"
"1051","1729","655","1074","0","643","1.31","1465","11","108","2944","4","861"
"1052","1730","657","1073","0","648","1.35","1526","6","116","2944","5","864.5"
"1053","1730","661","1069","0","649","1.28","1473","6","101","2944","6","865"
"1054","1726","661","1065","0","645","1.35","1518","5","110","2947","9","865"
"1055","1722","661","1061","0","641","1.34","1462","3","112","2949","7","863"
"1056","1723","660","1063","0","642","1.31","1454","6","113","2950","5","861"
"1057","1718","658","1060","0","632","1.34","1471","2","108","2952","7","861.5"
"1058","1720","658","1062","0","625","1.39","1526","7","125","2954","5","859"
"1059","1724","659","1065","0","632","1.4","1519","4","110","2959","0","860"
"1060","1723","659","1064","0","641","1.37","1532","2","128","2961","3","862"
"1061","1725","662","1063","0","646","1.35","1512","5","98","2964","3","861.5"
"1062","1724","665","1059","0","646","1.4","1566","7","109","2968","8","862.5"
"1063","1722","663","1059","0","637","1.35","1524","4","114","2968","6","862"
"1064","1720","663","1057","0","641","1.4","1576","2","109","2970","4","861"
"1065","1721","664","1057","0","642","1.34","1538","4","96","2972","3","860"
"1066","1727","666","1061","0","642","1.34","1542","8","114","2977","2","860.5"
"1067","1731","666","1065","0","638","1.31","1483","7","104","2978","3","863.5"
"1068","1733","667","1066","0","644","1.34","1522","4","114","2979","2","865.5"
"1069","1732","668","1064","0","665","1.38","1574","4","97","2984","5","866.5"
"1070","1735","669","1066","0","666","1.33","1533","7","90","2987","4","866"
"1071","1737","669","1068","0","655","1.36","1572","7","97","2990","5","867.5"
"1072","1740","671","1069","0","645","1.38","1544","6","110","2991","3","868.5"
"1073","1743","674","1069","0","657","1.34","1536","4","106","2995","1","870"
"1074","1748","674","1074","0","652","1.37","1562","9","109","2998","4","871.5"
"1075","1751","673","1078","0","654","1.39","1591","6","107","3001","3","874"
"1076","1753","672","1081","0","658","1.33","1547","7","108","3002","5","875.5"
"1077","1753","673","1080","0","661","1.33","1523","5","101","3003","5","876.5"
"1078","1760","675","1085","0","656","1.34","1555","10","102","3010","3","876.5"
"1079","1757","675","1082","0","656","1.35","1535","3","104","3013","6","880"
"1080","1762","679","1083","0","661","1.32","1543","10","98","3015","5","878.5"
"1081","1762","680","1082","0","664","1.34","1551","5","99","3018","5","881"
"1082","1762","680","1082","0","672","1.4","1633","5","95","3019","5","881"
"1083","1771","682","1089","0","673","1.36","1572","10","96","3022","1","881"
"1084","1774","681","1093","0","659","1.33","1557","8","85","3024","5","885.5"
"1085","1772","680","1092","0","679","1.36","1610","7","114","3028","9","887"
"1086","1773","681","1092","0","663","1.33","1539","6","99","3031","5","886"
"1087","1777","682","1095","0","659","1.38","1572","8","102","3033","4","886.5"
"1088","1780","682","1098","0","679","1.38","1651","5","86","3035","2","888.5"
"1089","1783","683","1100","0","670","1.34","1586","5","94","3037","2","890"
"1090","1779","683","1096","0","679","1.34","1595","3","106","3039","7","891.5"
"1091","1785","683","1102","0","673","1.34","1600","10","93","3040","4","889.5"
"1092","1781","682","1099","0","676","1.38","1630","3","97","3043","7","892.5"
"1093","1784","683","1101","0","663","1.32","1537","6","98","3044","3","890.5"
"1094","1787","684","1103","0","665","1.34","1575","6","95","3046","3","892"
"1095","1789","686","1103","0","674","1.35","1605","7","102","3051","5","893.5"
"1096","1787","686","1101","0","666","1.39","1590","1","104","3055","3","894.5"
"1097","1789","686","1103","0","674","1.31","1541","6","110","3060","4","893.5"
"1098","1792","685","1107","0","690","1.33","1610","6","97","3062","3","894.5"
"1099","1799","687","1112","0","686","1.36","1585","10","92","3062","3","896"
"1100","1803","689","1114","0","667","1.29","1517","6","106","3063","2","899.5"
"1101","1801","685","1116","0","674","1.31","1565","5","112","3066","7","901.5"
"1102","1799","684","1115","0","671","1.3","1558","4","115","3068","6","900.5"
"1103","1800","686","1114","0","663","1.35","1565","6","109","3068","5","899.5"
"1104","1802","686","1116","0","681","1.33","1582","5","109","3073","3","900"
"1105","1804","688","1116","0","674","1.31","1546","7","123","3079","5","901"
"1106","1809","692","1117","0","678","1.35","1616","8","113","3083","3","902"
"1107","1811","693","1118","0","680","1.3","1595","8","101","3090","6","904.5"
"1108","1811","692","1119","0","668","1.38","1593","5","107","3093","5","905.5"
"1109","1812","692","1120","0","687","1.32","1614","4","103","3096","3","905.5"
"1110","1815","694","1121","0","695","1.36","1634","7","103","3097","4","906"
"1111","1817","695","1122","0","676","1.33","1573","5","111","3102","3","907.5"
"1112","1810","695","1115","0","678","1.35","1591","4","115","3103","11","908.5"
"1113","1811","694","1117","0","674","1.39","1622","8","112","3109","7","905"
"1114","1812","693","1119","0","672","1.37","1587","5","109","3109","4","905.5"
"1115","1817","694","1123","0","677","1.35","1628","8","100","3112","3","906"
"1116","1820","695","1125","0","690","1.32","1582","6","97","3117","3","908.5"
"1117","1826","697","1129","0","681","1.38","1651","7","106","3119","1","910"
"1118","1825","698","1127","0","672","1.32","1558","7","108","3120","8","913"
"1119","1830","699","1131","0","672","1.35","1591","6","99","3122","1","912.5"
"1120","1830","700","1130","0","684","1.33","1593","4","108","3128","4","915"
"1121","1832","699","1133","0","684","1.3","1580","6","107","3134","4","915"
"1122","1831","699","1132","0","682","1.33","1582","3","94","3138","4","916"
"1123","1834","701","1133","0","691","1.35","1624","6","94","3142","3","915.5"
"1124","1839","701","1138","0","683","1.34","1624","7","110","3144","2","917"
"1125","1839","700","1139","0","684","1.38","1630","3","109","3147","3","919.5"
"1126","1842","701","1141","0","696","1.32","1576","10","101","3151","7","919.5"
"1127","1839","704","1135","0","696","1.33","1639","7","92","3154","10","921"
"1128","1838","705","1133","0","692","1.3","1563","4","97","3157","5","919.5"
"1129","1835","704","1131","0","683","1.4","1672","4","120","3162","7","919"
"1130","1834","704","1130","0","678","1.31","1552","3","99","3164","4","917.5"
"1131","1833","703","1130","0","695","1.36","1638","5","102","3167","6","917"
"1132","1829","701","1128","0","682","1.38","1648","2","105","3170","6","916.5"
"1133","1833","701","1132","0","688","1.3","1594","8","102","3174","4","914.5"
"1134","1839","704","1135","0","678","1.36","1609","11","106","3176","5","916.5"
"1135","1832","704","1128","0","678","1.33","1551","2","106","3178","9","919.5"
"1136","1835","705","1130","0","680","1.32","1559","6","110","3180","3","916"
"1137","1834","705","1129","0","674","1.32","1540","4","108","3190","5","917.5"
"1138","1834","704","1130","0","690","1.37","1645","6","120","3195","6","917"
"1139","1833","704","1129","0","692","1.34","1636","6","115","3197","7","917"
"1140","1837","704","1133","0","679","1.33","1576","7","127","3202","3","916.5"
"1141","1842","709","1133","0","692","1.34","1641","10","110","3208","5","918.5"
"1142","1845","711","1134","0","679","1.37","1625","11","109","3211","8","921"
"1143","1849","711","1138","0","695","1.36","1668","4","105","3221","0","922.5"
"1144","1852","713","1139","0","694","1.36","1661","5","119","3224","2","924.5"
"1145","1851","715","1136","0","688","1.33","1598","3","105","3229","4","926"
"1146","1854","715","1139","0","690","1.35","1651","6","112","3234","3","925.5"
"1147","1856","714","1142","0","702","1.32","1661","10","105","3236","8","927"
"1148","1851","710","1141","0","692","1.34","1635","7","108","3239","12","928"
"1149","1848","711","1137","0","687","1.37","1655","2","115","3243","5","925.5"
"1150","1852","710","1142","0","694","1.38","1663","7","113","3244","3","924"
"1151","1855","712","1143","0","687","1.31","1610","8","108","3245","5","926"
"1152","1855","713","1142","0","691","1.33","1584","4","106","3248","4","927.5"
"1153","1854","712","1142","0","684","1.35","1617","5","120","3252","6","927.5"
"1154","1854","711","1143","0","694","1.38","1696","7","121","3255","7","927"
"1155","1858","710","1148","0","691","1.3","1585","6","112","3259","2","927"
"1156","1860","713","1147","0","700","1.35","1639","5","106","3264","3","929"
"1157","1862","714","1148","0","694","1.38","1671","7","121","3269","5","930"
"1158","1863","715","1148","0","697","1.35","1638","6","107","3273","5","931"
"1159","1868","714","1154","0","719","1.32","1641","11","102","3277","6","931.5"
"1160","1865","713","1152","0","703","1.31","1604","3","110","3280","6","934"
"1161","1869","716","1153","0","696","1.35","1621","7","92","3283","3","932.5"
"1162","1870","716","1154","0","697","1.37","1666","4","107","3286","3","934.5"
"1163","1864","716","1148","0","699","1.37","1682","4","110","3291","10","935"
"1164","1866","716","1150","0","701","1.32","1596","7","117","3295","5","932"
"1165","1869","718","1151","0","698","1.31","1634","8","102","3296","5","933"
"1166","1870","716","1154","0","713","1.36","1693","7","99","3297","6","934.5"
"1167","1870","714","1156","0","707","1.36","1654","5","93","3300","5","935"
"1168","1874","715","1159","0","712","1.38","1745","5","91","3304","1","935"
"1169","1877","716","1161","0","686","1.27","1558","5","109","3306","2","937"
"1170","1877","715","1162","0","710","1.34","1663","7","109","3309","7","938.5"
"1171","1877","714","1163","0","709","1.34","1652","4","108","3313","4","938.5"
"1172","1876","713","1163","0","701","1.36","1657","6","91","3319","7","938.5"
"1173","1875","714","1161","0","696","1.33","1617","4","112","3325","5","938"
"1174","1878","718","1160","0","688","1.35","1627","7","113","3327","4","937.5"
"1175","1872","715","1157","0","706","1.33","1643","1","113","3330","7","939"
"1176","1879","717","1162","0","702","1.33","1637","11","113","3333","4","936"
"1177","1881","717","1164","0","714","1.34","1683","5","117","3337","3","939.5"
"1178","1879","717","1162","0","711","1.33","1654","4","104","3340","6","940.5"
"1179","1879","717","1162","0","701","1.35","1638","3","116","3342","3","939.5"
"1180","1884","718","1166","0","702","1.36","1663","6","107","3347","1","939.5"
"1181","1891","718","1173","0","713","1.33","1626","9","96","3348","2","942"
"1182","1895","720","1175","0","717","1.36","1701","7","122","3352","3","945.5"
"1183","1895","720","1175","0","696","1.33","1623","7","125","3354","7","947.5"
"1184","1901","720","1181","0","698","1.4","1677","8","118","3361","2","947.5"
"1185","1903","720","1183","0","704","1.32","1632","6","121","3365","4","950.5"
"1186","1898","719","1179","0","711","1.32","1668","2","117","3369","7","951.5"
"1187","1897","719","1178","0","705","1.3","1608","5","118","3372","6","949"
"1188","1896","720","1176","0","690","1.35","1621","3","134","3374","4","948.5"
"1189","1900","721","1179","0","710","1.31","1647","14","123","3378","10","948"
"1190","1904","723","1181","0","703","1.34","1635","7","118","3380","3","950"
"1191","1903","723","1180","0","704","1.34","1698","5","125","3382","6","952"
"1192","1909","728","1181","0","701","1.36","1684","10","111","3387","4","951.5"
"1193","1910","728","1182","0","703","1.3","1610","7","114","3389","6","954.5"
"1194","1909","728","1181","0","702","1.32","1608","3","122","3393","4","955"
"1195","1916","728","1188","0","714","1.34","1664","9","115","3400","2","954.5"
"1196","1921","728","1193","0","727","1.33","1683","8","108","3408","3","958"
"1197","1924","729","1195","0","715","1.32","1672","6","106","3412","3","960.5"
"1198","1926","730","1196","0","713","1.32","1642","8","105","3414","6","962"
"1199","1929","730","1199","0","711","1.32","1652","7","114","3420","4","963"
"1200","1929","731","1198","0","725","1.36","1754","4","119","3428","4","964.5"
"1201","1933","731","1202","0","719","1.32","1654","8","119","3428","4","964.5"
"1202","1934","731","1203","0","730","1.35","1730","5","103","3429","4","966.5"
"1203","1930","730","1200","0","733","1.31","1676","2","109","3433","6","967"
"1204","1932","730","1202","0","716","1.37","1687","8","116","3436","6","965"
"1205","1935","730","1205","0","720","1.32","1667","8","118","3439","5","966"
"1206","1934","730","1204","0","725","1.36","1748","3","122","3442","4","967.5"
"1207","1935","731","1204","0","723","1.32","1677","3","109","3443","2","967"
"1208","1940","732","1208","0","723","1.31","1713","8","114","3448","3","967.5"
"1209","1941","734","1207","0","725","1.35","1711","4","107","3453","3","970"
"1210","1934","734","1200","0","715","1.36","1733","3","111","3457","10","970.5"
"1211","1940","733","1207","0","727","1.36","1744","9","104","3458","3","967"
"1212","1939","732","1207","0","728","1.34","1694","7","105","3462","8","970"
"1213","1944","734","1210","0","743","1.31","1700","9","101","3467","4","969.5"
"1214","1948","734","1214","0","721","1.31","1645","9","104","3472","5","972"
"1215","1950","734","1216","0","732","1.32","1677","4","109","3474","2","974"
"1216","1947","734","1213","0","718","1.35","1686","2","121","3477","5","975"
"1217","1948","735","1213","0","736","1.36","1765","6","105","3480","5","973.5"
"1218","1950","737","1213","0","725","1.32","1677","5","107","3484","3","974"
"1219","1955","735","1220","0","734","1.34","1729","9","110","3488","4","975"
"1220","1956","736","1220","0","730","1.3","1664","2","102","3493","1","977.5"
"1221","1956","738","1218","0","737","1.32","1738","3","120","3498","3","978"
"1222","1955","737","1218","0","724","1.34","1698","3","123","3501","4","978"
"1223","1952","737","1215","0","728","1.28","1637","5","138","3508","8","977.5"
"1224","1949","738","1211","0","728","1.35","1709","5","124","3510","8","976"
"1225","1947","740","1207","0","737","1.32","1726","5","135","3518","7","974.5"
"1226","1953","742","1211","0","744","1.32","1718","10","109","3520","4","973.5"
"1227","1952","744","1208","0","731","1.34","1712","3","115","3520","4","976.5"
"1228","1953","743","1210","0","717","1.31","1629","5","124","3523","4","976"
"1229","1957","745","1212","0","731","1.36","1755","8","110","3528","4","976.5"
"1230","1957","745","1212","0","732","1.41","1809","5","121","3531","5","978.5"
"1231","1959","746","1213","0","735","1.4","1784","4","116","3535","2","978.5"
"1232","1958","746","1212","0","743","1.34","1759","5","116","3536","6","979.5"
"1233","1955","745","1210","0","731","1.37","1779","3","110","3539","6","979"
"1234","1956","747","1209","0","729","1.32","1701","5","119","3545","4","977.5"
"1235","1950","745","1205","0","720","1.34","1687","2","112","3549","8","978"
"1236","1949","747","1202","0","718","1.37","1703","6","118","3555","7","975"
"1237","1952","745","1207","0","713","1.35","1666","6","112","3561","3","974.5"
"1238","1956","748","1208","0","720","1.37","1729","10","118","3563","6","976"
"1239","1956","750","1206","0","737","1.38","1783","7","116","3572","7","978"
"1240","1956","750","1206","0","731","1.38","1758","7","112","3574","7","978"
"1241","1953","749","1204","0","720","1.32","1645","6","116","3579","9","978"
"1242","1952","749","1203","0","740","1.39","1786","5","121","3583","6","976.5"
"1243","1952","750","1202","0","727","1.37","1733","7","121","3586","7","976"
"1244","1955","750","1205","0","735","1.35","1783","9","123","3592","6","976"
"1245","1954","749","1205","0","734","1.34","1720","4","116","3594","5","977.5"
"1246","1958","748","1210","0","718","1.35","1746","7","128","3597","3","977"
"1247","1960","749","1211","0","726","1.36","1741","4","133","3600","2","979"
"1248","1968","751","1217","0","736","1.32","1689","10","136","3601","2","980"
"1249","1964","750","1214","0","729","1.39","1781","5","141","3601","9","984"
"1250","1964","751","1213","0","736","1.31","1720","5","134","3608","5","982"
"1251","1968","752","1216","0","743","1.36","1792","6","137","3613","2","982"
"1252","1965","750","1215","0","745","1.33","1734","6","131","3616","9","984"
"1253","1960","748","1212","0","727","1.28","1618","5","119","3618","10","982.5"
"1254","1960","747","1213","0","741","1.31","1721","6","120","3624","6","980"
"1255","1957","745","1212","0","722","1.37","1730","6","114","3625","9","980"
"1256","1967","746","1221","0","734","1.34","1720","11","111","3631","1","978.5"
"1257","1970","746","1224","0","753","1.31","1716","7","123","3635","4","983.5"
"1258","1973","747","1226","0","743","1.35","1729","9","110","3640","6","985"
"1259","1978","749","1229","0","747","1.32","1738","8","130","3643","3","986.5"
"1260","1980","751","1229","0","745","1.37","1760","8","118","3645","6","989"
"1261","1979","752","1227","0","743","1.36","1748","7","108","3649","8","990"
"1262","1977","752","1225","0","731","1.35","1749","4","120","3654","6","989.5"
"1263","1974","749","1225","0","741","1.41","1814","7","121","3656","10","988.5"
"1264","1980","750","1230","0","726","1.34","1707","9","126","3658","3","987"
"1265","1982","750","1232","0","748","1.32","1713","5","126","3662","3","990"
"1266","1986","752","1234","0","742","1.3","1725","10","114","3667","6","991"
"1267","1992","752","1240","0","736","1.37","1768","8","126","3672","2","993"
"1268","1994","752","1242","0","739","1.32","1693","9","119","3674","7","996"
"1269","1992","752","1240","0","741","1.33","1706","6","119","3679","8","997"
"1270","1999","752","1247","0","739","1.32","1707","8","107","3681","1","996"
"1271","1996","752","1244","0","769","1.3","1739","4","109","3683","7","999.5"
"1272","1992","751","1241","0","744","1.3","1659","3","123","3688","7","998"
"1273","1991","751","1240","0","740","1.33","1739","5","125","3693","6","996"
"1274","1989","752","1237","0","753","1.32","1711","7","119","3695","9","995.5"
"1275","1990","751","1239","0","737","1.36","1736","7","126","3702","6","994.5"
"1276","1993","749","1244","0","742","1.33","1739","6","121","3704","3","995"
"1277","2000","752","1248","0","746","1.33","1732","10","120","3708","3","996.5"
"1278","1996","752","1244","0","760","1.32","1757","6","113","3709","10","1000"
"1279","1995","751","1244","0","741","1.32","1709","4","114","3715","5","998"
"1280","1995","753","1242","0","747","1.32","1712","3","108","3718","3","997.5"
"1281","1992","755","1237","0","756","1.33","1779","5","113","3720","8","997.5"
"1282","1994","755","1239","0","735","1.31","1722","7","125","3724","5","996"
"1283","1992","755","1237","0","754","1.36","1787","8","127","3731","10","997"
"1284","1997","756","1241","0","745","1.36","1782","10","117","3737","5","996"
"1285","2001","757","1244","0","739","1.33","1737","7","120","3739","3","998.5"
"1286","1997","756","1241","0","755","1.35","1770","0","121","3745","4","1000.5"
"1287","1999","759","1240","0","754","1.35","1787","6","127","3750","4","998.5"
"1288","1996","759","1237","0","748","1.33","1741","2","105","3754","5","999.5"
"1289","1999","761","1238","0","741","1.37","1782","8","110","3759","5","998"
"1290","1997","761","1236","0","746","1.32","1737","4","112","3761","6","999.5"
"1291","2003","762","1241","0","760","1.36","1810","12","104","3766","6","998.5"
"1292","2006","764","1242","0","754","1.35","1745","6","100","3769","3","1001.5"
"1293","2004","765","1239","0","760","1.32","1766","6","115","3777","8","1003"
"1294","2009","764","1245","0","751","1.36","1791","10","103","3782","5","1002"
"1295","2009","762","1247","0","751","1.33","1768","7","119","3786","7","1004.5"
"1296","2018","764","1254","0","769","1.33","1774","11","112","3789","2","1004.5"
"1297","2020","767","1253","0","757","1.31","1728","9","109","3794","7","1009"
"1298","2021","768","1253","0","757","1.33","1763","6","116","3800","5","1010"
"1299","2020","767","1253","0","757","1.33","1773","2","108","3802","3","1010.5"
"1300","2024","769","1255","0","776","1.36","1816","8","109","3806","4","1010"
"1301","2019","769","1250","0","757","1.36","1800","2","110","3811","7","1012"
"1302","2018","768","1250","0","763","1.31","1737","3","107","3813","4","1009.5"
"1303","2022","769","1253","0","750","1.35","1772","10","109","3816","6","1009"
"1304","2024","769","1255","0","750","1.32","1710","4","122","3817","2","1011"
"1305","2026","768","1258","0","754","1.33","1770","4","116","3821","2","1012"
"1306","2023","768","1255","0","773","1.33","1791","4","116","3827","7","1013"
"1307","2026","771","1255","0","765","1.34","1837","8","118","3831","5","1011.5"
"1308","2025","773","1252","0","768","1.29","1736","4","122","3833","5","1013"
"1309","2025","774","1251","0","750","1.34","1758","9","115","3835","9","1012.5"
"1310","2024","772","1252","0","756","1.36","1801","4","104","3837","5","1012.5"
"1311","2024","772","1252","0","761","1.34","1781","3","107","3840","3","1012"
"1312","2028","773","1255","0","760","1.36","1821","8","112","3842","4","1012"
"1313","2029","774","1255","0","760","1.31","1747","4","113","3845","3","1014"
"1314","2030","774","1256","0","764","1.32","1759","6","107","3847","5","1014.5"
"1315","2028","773","1255","0","756","1.33","1791","5","108","3850","7","1015"
"1316","2028","774","1254","0","758","1.33","1743","7","106","3856","7","1014"
"1317","2026","774","1252","0","768","1.34","1782","5","114","3859","7","1014"
"1318","2029","777","1252","0","754","1.35","1761","8","108","3863","5","1013"
"1319","2031","778","1253","0","750","1.29","1667","5","113","3866","3","1014.5"
"1320","2028","778","1250","0","780","1.33","1781","3","101","3874","6","1015.5"
"1321","2032","780","1252","0","759","1.37","1822","14","121","3879","10","1014"
"1322","2032","777","1255","0","768","1.34","1807","9","127","3885","9","1016"
"1323","2036","779","1257","0","754","1.32","1778","10","122","3889","6","1016"
"1324","2040","779","1261","0","771","1.35","1841","8","107","3889","4","1018"
"1325","2037","780","1257","0","762","1.31","1736","4","130","3894","7","1020"
"1326","2035","782","1253","0","761","1.34","1795","3","110","3899","5","1018.5"
"1327","2036","782","1254","0","753","1.3","1710","8","113","3902","7","1017.5"
"1328","2038","781","1257","0","780","1.35","1844","5","109","3904","3","1018"
"1329","2038","783","1255","0","765","1.36","1823","7","119","3908","7","1019"
"1330","2039","782","1257","0","776","1.38","1869","6","111","3911","5","1019"
"1331","2037","782","1255","0","765","1.33","1799","4","121","3916","6","1019.5"
"1332","2042","786","1256","0","767","1.31","1770","9","102","3919","4","1018.5"
"1333","2044","785","1259","0","767","1.34","1799","7","105","3923","5","1021"
"1334","2046","784","1262","0","753","1.37","1817","8","106","3924","6","1022"
"1335","2045","784","1261","0","769","1.38","1892","4","108","3925","5","1023"
"1336","2048","785","1263","0","768","1.37","1805","8","112","3931","5","1022.5"
"1337","2052","787","1265","0","758","1.39","1852","8","110","3932","4","1024"
"1338","2056","788","1268","0","767","1.33","1791","5","107","3936","1","1026"
"1339","2054","786","1268","0","785","1.35","1863","3","111","3942","5","1028"
"1340","2054","786","1268","0","781","1.37","1843","6","98","3945","6","1027"
"1341","2060","790","1270","0","771","1.31","1754","10","95","3950","4","1027"
"1342","2058","788","1270","0","779","1.36","1825","5","107","3954","7","1030"
"1343","2062","792","1270","0","795","1.32","1826","7","83","3957","3","1029"
"1344","2065","793","1272","0","781","1.31","1758","5","102","3959","2","1031"
"1345","2071","793","1278","0","777","1.32","1831","9","100","3959","3","1032.5"
"1346","2070","793","1277","0","796","1.37","1909","6","97","3962","7","1035.5"
"1347","2070","793","1277","0","781","1.35","1832","3","115","3965","3","1035"
"1348","2067","793","1274","0","779","1.33","1823","3","103","3968","6","1035"
"1349","2069","793","1276","0","790","1.34","1871","8","110","3971","6","1033.5"
"1350","2065","795","1270","0","771","1.36","1831","4","117","3973","8","1034.5"
"1351","2061","792","1269","0","770","1.4","1907","7","112","3975","11","1032.5"
"1352","2061","792","1269","0","785","1.34","1811","3","103","3978","3","1030.5"
"1353","2060","791","1269","0","759","1.32","1751","6","101","3980","7","1030.5"
"1354","2059","790","1269","0","778","1.31","1801","5","89","3987","6","1030"
"1355","2061","792","1269","0","782","1.31","1811","6","99","3988","4","1029.5"
"1356","2054","792","1262","0","777","1.33","1805","3","101","3991","10","1030.5"
"1357","2060","795","1265","0","779","1.31","1759","8","102","3995","2","1027"
"1358","2057","796","1261","0","775","1.38","1855","6","111","3999","9","1030"
"1359","2057","796","1261","0","764","1.32","1780","5","110","4000","5","1028.5"
"1360","2057","797","1260","0","779","1.36","1850","8","109","4003","8","1028.5"
"1361","2064","799","1265","0","784","1.4","1922","9","111","4004","2","1028.5"
"1362","2066","799","1267","0","782","1.31","1784","4","120","4008","2","1032"
"1363","2066","798","1268","0","774","1.34","1812","5","113","4011","5","1033"
"1364","2068","799","1269","0","769","1.32","1776","6","102","4015","4","1033"
"1365","2066","801","1265","0","770","1.31","1762","4","112","4017","6","1034"
"1366","2066","801","1265","0","780","1.38","1851","5","121","4020","5","1033"
"1367","2073","802","1271","0","768","1.38","1874","12","125","4026","5","1033"
"1368","2065","802","1263","0","775","1.33","1819","3","120","4027","11","1036.5"
"1369","2070","802","1268","0","766","1.37","1828","11","112","4031","6","1032.5"
"1370","2073","803","1270","0","774","1.4","1875","9","120","4034","6","1035"
"1371","2071","803","1268","0","783","1.38","1902","5","126","4039","7","1036.5"
"1372","2072","807","1265","0","779","1.36","1828","7","116","4047","6","1035.5"
"1373","2067","807","1260","0","778","1.39","1872","2","96","4050","7","1036"
"1374","2065","806","1259","0","794","1.36","1883","5","120","4051","7","1033.5"
"1375","2069","807","1262","0","774","1.4","1906","8","115","4056","4","1032.5"
"1376","2070","807","1263","0","786","1.34","1824","7","115","4062","6","1034.5"
"1377","2075","808","1267","0","783","1.4","1889","8","114","4064","3","1035"
"1378","2075","807","1268","0","777","1.36","1845","3","104","4065","3","1037.5"
"1379","2075","810","1265","0","773","1.32","1762","3","110","4071","3","1037.5"
"1380","2079","811","1268","0","766","1.39","1856","7","109","4073","3","1037.5"
"1381","2081","813","1268","0","795","1.37","1884","7","107","4075","5","1039.5"
"1382","2087","811","1276","0","779","1.36","1882","11","117","4079","5","1040.5"
"1383","2089","812","1277","0","789","1.38","1930","8","106","4084","6","1043.5"
"1384","2091","813","1278","0","796","1.37","1911","6","109","4088","4","1044.5"
"1385","2093","814","1279","0","789","1.37","1908","8","122","4092","6","1045.5"
"1386","2091","814","1277","0","781","1.38","1863","7","123","4094","9","1046.5"
"1387","2094","811","1283","0","777","1.39","1872","9","132","4100","6","1045.5"
"1388","2094","813","1281","0","790","1.34","1879","4","114","4105","4","1047"
"1389","2096","814","1282","0","774","1.34","1826","5","129","4112","3","1047"
"1390","2107","818","1289","0","802","1.38","1896","12","115","4116","1","1048"
"1391","2112","819","1293","0","800","1.35","1921","8","116","4121","3","1053.5"
"1392","2114","818","1296","0","800","1.33","1885","5","113","4123","3","1056"
"1393","2117","820","1297","0","813","1.36","1963","8","121","4125","5","1057"
"1394","2114","823","1291","0","780","1.33","1829","3","110","4127","6","1058.5"
"1395","2117","824","1293","0","817","1.35","1911","8","118","4132","5","1057"
"1396","2115","825","1290","0","784","1.32","1845","4","124","4134","6","1058.5"
"1397","2119","825","1294","0","796","1.35","1901","8","125","4138","4","1057.5"
"1398","2113","825","1288","0","777","1.41","1901","3","139","4143","9","1059.5"
"1399","2115","828","1287","0","788","1.41","1924","8","129","4150","6","1056.5"
"1400","2114","827","1287","0","789","1.38","1947","5","127","4153","6","1057.5"
"1401","2113","827","1286","0","774","1.33","1818","7","134","4157","8","1057"
"1402","2116","830","1286","0","798","1.37","1932","7","127","4160","4","1056.5"
"1403","2115","829","1286","0","803","1.35","1917","2","121","4163","3","1058"
"1404","2115","830","1285","0","784","1.34","1879","4","132","4167","4","1057.5"
"1405","2111","831","1280","0","782","1.34","1879","5","124","4169","9","1057.5"
"1406","2117","831","1286","0","787","1.36","1895","10","134","4171","4","1055.5"
"1407","2120","831","1289","0","786","1.41","1934","11","129","4175","8","1058.5"
"1408","2120","831","1289","0","788","1.4","1939","6","125","4181","6","1060"
