"Time","# Players","Told To Move","Games Played","Avg. Payoff","Energy Given","Births","Movements Made","No Space To Move","Energy Removed","Deaths"
"491","3392","0","1270","2.94","6914","30","258","25","5046","2"
"492","3429","0","1286","2.94","7069","37","263","26","5088","0"
"493","3451","0","1310","2.94","7131","23","272","26","5143.5","1"
"494","3483","0","1309","2.96","7159","34","281","26","5176.5","2"
"495","3509","0","1327","2.95","7319","26","259","30","5224.5","0"
"496","3534","0","1328","2.94","7288","26","279","31","5263.5","1"
"497","3564","0","1344","2.94","7326","30","255","31","5301","0"
"498","3597","0","1375","2.94","7432","34","265","33","5346","1"
"499","3627","0","1346","2.95","7381","30","271","34","5395.5","0"
"500","3645","0","1360","2.95","7468","20","298","35","5440.5","2"
"501","3670","0","1375","2.96","7562","25","283","35","5467.5","0"
"502","3706","0","1396","2.94","7586","38","256","38","5505","2"
"503","3728","0","1392","2.96","7622","23","289","40","5559","1"
"504","3748","0","1406","2.94","7707","22","275","45","5592","2"
"505","3777","0","1407","2.94","7699","29","275","46","5622","0"
"506","3816","0","1407","2.95","7717","40","258","46","5665.5","1"
"507","3841","0","1447","2.95","7946","26","266","48","5724","1"
"508","3862","0","1458","2.94","7989","24","270","49","5761.5","3"
"509","3884","0","1462","2.94","7914","23","285","51","5793","1"
"510","3908","0","1475","2.95","8099","25","249","52","5826","1"
"511","3924","0","1488","2.94","8064","16","261","53","5862","0"
"512","3956","0","1480","2.95","8146","32","299","53","5886","0"
"513","3990","0","1485","2.95","8148","36","291","54","5934","2"
"514","4017","0","1497","2.94","8153","27","279","56","5985","0"
"515","4045","0","1520","2.95","8234","29","246","56","6025.5","1"
"516","4069","0","1504","2.95","8250","24","273","57","6067.5","0"
"517","4100","0","1521","2.94","8320","34","296","57","6103.5","3"
"518","4123","0","1543","2.94","8476","25","286","58","6150","2"
"519","4154","0","1554","2.94","8431","34","297","58","6184.5","3"
"520","4184","0","1568","2.95","8623","30","262","59","6231","0"
"521","4213","0","1578","2.94","8565","29","252","61","6276","0"
"522","4237","0","1586","2.95","8620","26","257","63","6319.5","2"
"523","4266","0","1582","2.93","8646","31","235","64","6355.5","2"
"524","4302","0","1592","2.94","8658","36","265","66","6399","0"
"525","4333","0","1611","2.95","8786","31","273","69","6453","0"
"526","4364","0","1636","2.94","8883","32","255","70","6499.5","1"
"527","4393","0","1650","2.94","9031","31","285","71","6546","2"
"528","4424","0","1673","2.94","9038","32","251","72","6589.5","1"
"529","4451","0","1660","2.95","9072","28","252","74","6636","1"
"530","4485","0","1688","2.95","9139","37","264","76","6676.5","3"
"531","4507","0","1719","2.95","9350","23","252","77","6727.5","1"
"532","4537","0","1712","2.95","9340","33","241","80","6760.5","3"
"533","4570","0","1717","2.94","9361","35","243","80","6805.5","2"
"534","4604","0","1735","2.95","9421","35","242","81","6855","1"
"535","4630","0","1736","2.96","9517","27","255","84","6906","1"
"536","4660","0","1773","2.94","9627","30","262","85","6945","0"
"537","4687","0","1746","2.94","9484","28","266","87","6990","1"
"538","4711","0","1784","2.94","9680","25","238","91","7030.5","1"
"539","4740","0","1785","2.94","9728","30","254","95","7066.5","1"
"540","4763","0","1782","2.95","9715","26","250","98","7110","3"
"541","4794","0","1815","2.95","9900","31","255","100","7144.5","0"
"542","4820","0","1811","2.95","9846","27","279","101","7191","1"
"543","4841","0","1853","2.95","10057","22","229","102","7230","1"
"544","4860","0","1808","2.95","9944","21","235","105","7261.5","2"
"545","4886","0","1833","2.95","9994","28","239","108","7290","2"
"546","4925","0","1881","2.94","10243","40","232","109","7329","1"
"547","4948","0","1885","2.95","10190","27","234","112","7387.5","4"
"548","4975","0","1856","2.95","10160","30","250","115","7422","3"
"549","5000","0","1884","2.95","10219","26","250","116","7462.5","1"
"550","5000","0","1890","2.95","10305","0","231","120","7500","0"
"551","5000","0","1919","2.94","10396","3","237","123","7500","3"
"552","5000","0","1910","2.95","10368","0","232","126","7500","0"
"553","5000","0","1867","2.94","10141","0","233","129","7500","0"
"554","5000","0","1893","2.94","10336","0","235","134","7500","0"
"555","5000","0","1920","2.95","10434","0","232","136","7500","0"
"556","5000","0","1885","2.95","10281","0","247","137","7500","0"
"557","5000","0","1895","2.95","10285","2","250","139","7500","2"
"558","5000","0","1884","2.95","10309","0","251","139","7500","0"
"559","5000","0","1902","2.94","10353","0","237","140","7500","0"
"560","5000","0","1900","2.95","10395","0","242","144","7500","0"
"561","5000","0","1886","2.94","10275","5","245","148","7500","5"
"562","5000","0","1893","2.96","10318","3","243","151","7500","3"
"563","4999","0","1869","2.96","10233","0","221","152","7500","1"
"564","5000","0","1915","2.95","10413","4","237","156","7498.5","3"
"565","5000","0","1931","2.95","10599","1","222","160","7500","1"
"566","5000","0","1901","2.96","10459","1","255","162","7500","1"
"567","5000","0","1878","2.96","10308","1","256","167","7500","1"
"568","5000","0","1892","2.95","10341","2","232","168","7500","2"
"569","5000","0","1895","2.94","10326","2","253","168","7500","2"
"570","5000","0","1894","2.95","10369","0","263","172","7500","0"
"571","5000","0","1894","2.95","10327","1","259","173","7500","1"
"572","5000","0","1892","2.95","10269","2","233","174","7500","2"
"573","5000","0","1909","2.96","10438","0","219","175","7500","0"
"574","5000","0","1885","2.95","10342","1","254","178","7500","1"
"575","5000","0","1883","2.95","10246","0","226","182","7500","0"
"576","5000","0","1903","2.96","10392","0","249","185","7500","0"
"577","5000","0","1907","2.96","10443","1","270","185","7500","1"
"578","5000","0","1882","2.96","10348","0","250","190","7500","0"
"579","5000","0","1912","2.95","10434","1","227","194","7500","1"
"580","5000","0","1903","2.96","10403","1","222","195","7500","1"
"581","5000","0","1887","2.95","10329","1","241","196","7500","1"
"582","5000","0","1894","2.96","10405","0","243","199","7500","0"
"583","5000","0","1908","2.96","10408","0","226","199","7500","0"
"584","5000","0","1871","2.95","10236","0","262","200","7500","0"
"585","5000","0","1915","2.96","10509","2","230","201","7500","2"
"586","5000","0","1895","2.96","10415","1","259","202","7500","1"
"587","5000","0","1909","2.95","10469","2","225","204","7500","2"
"588","5000","0","1888","2.95","10278","0","245","204","7500","0"
"589","5000","0","1897","2.95","10380","0","248","206","7500","0"
"590","5000","0","1911","2.96","10415","2","246","208","7500","2"
"591","5000","0","1896","2.96","10400","0","245","208","7500","0"
"592","5000","0","1896","2.95","10335","1","275","212","7500","1"
"593","5000","0","1897","2.95","10391","0","281","219","7500","0"
"594","5000","0","1904","2.95","10337","0","281","220","7500","0"
"595","5000","0","1901","2.95","10373","0","245","223","7500","0"
"596","5000","0","1873","2.96","10269","2","251","226","7500","2"
"597","5000","0","1889","2.97","10344","0","239","230","7500","0"
"598","5000","0","1902","2.96","10441","0","256","231","7500","0"
"599","5000","0","1900","2.96","10426","1","258","233","7500","1"
"600","5000","0","1903","2.94","10408","1","261","237","7500","1"
"601","5000","0","1898","2.95","10405","1","250","239","7500","1"
"602","5000","0","1895","2.96","10327","0","267","242","7500","0"
"603","5000","0","1868","2.96","10253","3","250","244","7500","3"
"604","5000","0","1898","2.95","10419","2","264","245","7500","2"
"605","5000","0","1906","2.97","10480","2","243","248","7500","2"
"606","5000","0","1906","2.95","10424","0","256","250","7500","0"
"607","5000","0","1880","2.96","10358","2","255","251","7500","2"
"608","5000","0","1907","2.96","10513","1","261","252","7500","1"
"609","5000","0","1887","2.97","10349","0","257","253","7500","0"
"610","5000","0","1890","2.95","10374","0","247","256","7500","0"
"611","5000","0","1884","2.95","10344","1","258","260","7500","1"
"612","5000","0","1896","2.96","10386","0","274","262","7500","0"
"613","5000","0","1908","2.96","10456","0","287","264","7500","0"
"614","5000","0","1887","2.95","10370","0","277","268","7500","0"
"615","5000","0","1915","2.96","10524","0","276","269","7500","0"
"616","5000","0","1907","2.96","10408","0","253","271","7500","0"
"617","5000","0","1883","2.96","10307","2","271","273","7500","2"
"618","5000","0","1888","2.96","10331","4","267","275","7500","4"
"619","5000","0","1896","2.95","10379","1","265","276","7500","1"
"620","5000","0","1897","2.95","10398","4","258","277","7500","4"
"621","5000","0","1897","2.95","10393","2","259","280","7500","2"
"622","5000","0","1884","2.95","10263","1","271","283","7500","1"
"623","5000","0","1895","2.96","10408","0","264","284","7500","0"
"624","5000","0","1906","2.95","10511","1","288","287","7500","1"
"625","5000","0","1891","2.96","10438","1","252","288","7500","1"
"626","5000","0","1894","2.95","10395","0","269","291","7500","0"
"627","5000","0","1897","2.95","10492","1","280","294","7500","1"
"628","5000","0","1909","2.96","10464","1","247","295","7500","1"
"629","5000","0","1884","2.95","10354","1","239","297","7500","1"
"630","5000","0","1907","2.95","10495","0","277","300","7500","0"
"631","5000","0","1894","2.95","10389","2","247","301","7500","2"
"632","5000","0","1900","2.96","10441","1","256","302","7500","1"
"633","5000","0","1908","2.96","10489","0","275","304","7500","0"
"634","5000","0","1916","2.96","10552","0","279","307","7500","0"
"635","5000","0","1908","2.96","10473","1","280","309","7500","1"
"636","5000","0","1896","2.96","10378","1","288","310","7500","1"
"637","5000","0","1937","2.96","10679","2","252","310","7500","2"
"638","5000","0","1888","2.96","10290","0","261","311","7500","0"
"639","5000","0","1917","2.95","10558","1","235","313","7500","1"
"640","5000","0","1894","2.95","10344","2","241","315","7500","2"
"641","5000","0","1905","2.96","10444","1","273","316","7500","1"
"642","5000","0","1916","2.95","10522","2","254","318","7500","2"
"643","5000","0","1910","2.96","10394","2","257","321","7500","2"
"644","5000","0","1893","2.96","10341","0","267","324","7500","0"
"645","5000","0","1903","2.96","10440","3","246","327","7500","3"
"646","5000","0","1921","2.96","10436","1","255","330","7500","1"
"647","5000","0","1900","2.95","10343","1","251","332","7500","1"
"648","5000","0","1881","2.96","10309","0","260","333","7500","0"
"649","5000","0","1889","2.95","10342","1","239","334","7500","1"
"650","5000","0","1909","2.97","10469","1","259","335","7500","1"
"651","5000","0","1895","2.96","10428","2","255","335","7500","2"
"652","5000","0","1915","2.96","10566","2","268","338","7500","2"
"653","5000","0","1889","2.97","10365","2","266","339","7500","2"
"654","5000","0","1885","2.96","10327","1","259","340","7500","1"
"655","5000","0","1903","2.96","10378","0","288","340","7500","0"
"656","5000","0","1891","2.97","10349","2","292","340","7500","2"
"657","5000","0","1873","2.96","10302","1","279","342","7500","1"
"658","5000","0","1904","2.95","10425","0","272","344","7500","0"
"659","5000","0","1914","2.96","10472","0","268","346","7500","0"
"660","5000","0","1903","2.96","10453","1","258","348","7500","1"
"661","5000","0","1902","2.96","10410","0","242","351","7500","0"
"662","5000","0","1904","2.96","10399","0","245","352","7500","0"
"663","5000","0","1928","2.95","10514","0","237","353","7500","0"
"664","5000","0","1908","2.95","10502","1","274","355","7500","1"
"665","5000","0","1903","2.97","10436","2","265","357","7500","2"
"666","5000","0","1906","2.97","10539","0","297","362","7500","0"
"667","5000","0","1905","2.97","10444","1","245","363","7500","1"
"668","5000","0","1882","2.96","10364","0","287","366","7500","0"
"669","5000","0","1899","2.96","10469","1","276","368","7500","1"
"670","5000","0","1903","2.95","10468","2","259","371","7500","2"
"671","5000","0","1922","2.96","10517","0","275","373","7500","0"
"672","5000","0","1914","2.96","10550","0","281","373","7500","0"
"673","5000","0","1906","2.97","10483","1","298","376","7500","1"
"674","5000","0","1922","2.96","10597","0","282","378","7500","0"
"675","5000","0","1890","2.96","10432","1","291","379","7500","1"
"676","5000","0","1926","2.96","10616","0","260","381","7500","0"
"677","5000","0","1882","2.97","10375","0","260","381","7500","0"
"678","5000","0","1902","2.96","10454","0","266","382","7500","0"
"679","5000","0","1891","2.97","10413","0","277","385","7500","0"
"680","5000","0","1894","2.97","10385","0","277","387","7500","0"
"681","5000","0","1900","2.96","10485","0","280","389","7500","0"
"682","5000","0","1911","2.96","10531","1","257","389","7500","1"
"683","5000","0","1903","2.96","10476","1","261","389","7500","1"
"684","5000","0","1896","2.95","10399","0","282","392","7500","0"
"685","5000","0","1898","2.96","10427","3","300","393","7500","3"
"686","5000","0","1890","2.97","10351","1","293","395","7500","1"
"687","5000","0","1894","2.97","10485","0","280","398","7500","0"
"688","5000","0","1907","2.96","10496","0","272","401","7500","0"
"689","5000","0","1910","2.97","10545","1","275","401","7500","1"
"690","5000","0","1866","2.95","10308","1","286","401","7500","1"
"691","5000","0","1892","2.95","10361","1","283","401","7500","1"
"692","5000","0","1912","2.97","10464","1","268","404","7500","1"
"693","5000","0","1892","2.96","10393","1","288","406","7500","1"
"694","5000","0","1881","2.96","10376","0","298","408","7500","0"
"695","5000","0","1905","2.96","10405","1","270","409","7500","1"
"696","5000","0","1892","2.96","10434","0","268","411","7500","0"
"697","5000","0","1895","2.97","10451","0","267","414","7500","0"
"698","5000","0","1883","2.96","10389","1","271","415","7500","1"
"699","5000","0","1906","2.96","10487","0","249","415","7500","0"
"700","5000","0","1907","2.96","10524","0","273","417","7500","0"
"701","5000","0","1895","2.96","10414","1","268","418","7500","1"
"702","5000","0","1901","2.96","10502","0","285","421","7500","0"
"703","5000","0","1919","2.97","10608","0","269","422","7500","0"
"704","5000","0","1911","2.97","10601","0","289","423","7500","0"
"705","5000","0","1908","2.97","10475","0","285","424","7500","0"
"706","5000","0","1884","2.96","10371","0","263","425","7500","0"
"707","5000","0","1911","2.96","10420","1","280","428","7500","1"
"708","5000","0","1882","2.96","10353","0","260","430","7500","0"
"709","5000","0","1905","2.97","10457","0","271","430","7500","0"
"710","5000","0","1904","2.97","10458","0","293","431","7500","0"
"711","5000","0","1882","2.96","10321","0","261","434","7500","0"
"712","5000","0","1910","2.96","10524","1","264","435","7500","1"
"713","5000","0","1925","2.96","10573","1","284","440","7500","1"
"714","5000","0","1911","2.97","10595","0","287","441","7500","0"
"715","5000","0","1893","2.96","10381","0","269","442","7500","0"
"716","5000","0","1899","2.97","10509","1","257","443","7500","1"
"717","5000","0","1895","2.96","10437","0","285","443","7500","0"
"718","5000","0","1917","2.96","10521","0","262","450","7500","0"
"719","5000","0","1893","2.96","10445","0","263","453","7500","0"
"720","5000","0","1901","2.97","10492","0","265","453","7500","0"
"721","5000","0","1909","2.96","10548","0","283","454","7500","0"
"722","5000","0","1896","2.96","10446","1","270","456","7500","1"
"723","5000","0","1886","2.97","10413","2","297","457","7500","2"
"724","5000","0","1906","2.98","10566","0","283","460","7500","0"
"725","5000","0","1942","2.97","10659","0","271","463","7500","0"
"726","5000","0","1927","2.98","10631","0","264","463","7500","0"
"727","5000","0","1919","2.96","10444","0","247","463","7500","0"
"728","5000","0","1912","2.96","10548","0","265","465","7500","0"
"729","5000","0","1910","2.96","10486","0","270","468","7500","0"
"730","5000","0","1895","2.96","10459","0","281","468","7500","0"
"731","5000","0","1901","2.97","10489","1","273","471","7500","1"
"732","5000","0","1908","2.96","10524","1","264","471","7500","1"
"733","5000","0","1909","2.97","10498","1","265","471","7500","1"
"734","5000","0","1914","2.96","10560","0","272","475","7500","0"
"735","5000","0","1890","2.97","10504","0","309","478","7500","0"
"736","5000","0","1919","2.97","10544","0","280","479","7500","0"
"737","5000","0","1935","2.97","10645","0","287","479","7500","0"
"738","5000","0","1889","2.97","10436","0","267","480","7500","0"
"739","5000","0","1913","2.96","10483","1","274","482","7500","1"
"740","5000","0","1886","2.97","10469","1","277","483","7500","1"
"741","5000","0","1907","2.96","10483","0","296","483","7500","0"
"742","5000","0","1907","2.96","10490","0","299","485","7500","0"
"743","5000","0","1899","2.96","10514","1","279","488","7500","1"
"744","5000","0","1886","2.96","10352","0","269","488","7500","0"
"745","5000","0","1902","2.96","10481","0","260","492","7500","0"
"746","5000","0","1916","2.97","10529","0","275","492","7500","0"
"747","5000","0","1910","2.97","10495","0","280","493","7500","0"
"748","5000","0","1901","2.96","10512","2","280","494","7500","2"
"749","5000","0","1906","2.97","10446","0","285","495","7500","0"
"750","5000","0","1906","2.95","10461","0","267","496","7500","0"
"751","5000","0","1924","2.97","10626","0","285","496","7500","0"
"752","5000","0","1906","2.97","10402","0","278","497","7500","0"
"753","5000","0","1917","2.97","10529","1","260","497","7500","1"
"754","5000","0","1891","2.96","10424","0","285","497","7500","0"
"755","5000","0","1876","2.96","10391","0","274","498","7500","0"
"756","5000","0","1894","2.97","10481","1","288","499","7500","1"
"757","5000","0","1911","2.97","10456","0","283","499","7500","0"
"758","5000","0","1891","2.95","10365","0","273","504","7500","0"
"759","5000","0","1932","2.96","10609","0","284","506","7500","0"
"760","5000","0","1928","2.96","10551","0","252","507","7500","0"
"761","5000","0","1903","2.95","10447","1","266","508","7500","1"
"762","5000","0","1906","2.97","10524","1","264","509","7500","1"
"763","5000","0","1919","2.97","10509","1","264","510","7500","1"
"764","5000","0","1875","2.97","10295","0","266","513","7500","0"
"765","5000","0","1919","2.97","10602","0","297","518","7500","0"
"766","5000","0","1886","2.97","10384","1","274","519","7500","1"
"767","5000","0","1915","2.97","10555","0","294","520","7500","0"
"768","5000","0","1917","2.96","10451","1","252","520","7500","1"
"769","5000","0","1918","2.97","10654","0","286","521","7500","0"
"770","5000","0","1904","2.97","10476","0","285","523","7500","0"
"771","5000","0","1921","2.96","10571","1","276","525","7500","1"
"772","5000","0","1908","2.96","10530","0","268","527","7500","0"
"773","5000","0","1909","2.97","10492","1","271","527","7500","1"
"774","5000","0","1921","2.96","10524","0","240","527","7500","0"
"775","5000","0","1905","2.96","10440","1","286","529","7500","1"
"776","5000","0","1929","2.96","10589","2","281","532","7500","2"
"777","5000","0","1918","2.98","10569","1","263","532","7500","1"
"778","5000","0","1908","2.96","10525","0","285","533","7500","0"
"779","5000","0","1917","2.96","10585","2","266","534","7500","2"
"780","5000","0","1902","2.97","10450","1","262","535","7500","1"
"781","5000","0","1879","2.96","10349","0","303","536","7500","0"
"782","5000","0","1932","2.96","10584","0","259","537","7500","0"
"783","5000","0","1885","2.97","10425","1","299","540","7500","1"
"784","5000","0","1894","2.97","10399","1","293","541","7500","1"
"785","5000","0","1912","2.98","10468","0","272","542","7500","0"
"786","5000","0","1897","2.96","10349","0","291","542","7500","0"
"787","5000","0","1884","2.97","10367","1","257","544","7500","1"
"788","5000","0","1915","2.96","10485","1","280","545","7500","1"
"789","5000","0","1884","2.96","10370","0","297","546","7500","0"
"790","5000","0","1905","2.97","10527","0","283","547","7500","0"
"791","5000","0","1906","2.97","10513","1","290","547","7500","1"
"792","5000","0","1900","2.96","10515","0","298","551","7500","0"
"793","5000","0","1920","2.97","10635","1","267","551","7500","1"
"794","5000","0","1919","2.97","10559","1","295","551","7500","1"
"795","5000","0","1915","2.97","10518","1","277","551","7500","1"
"796","5000","0","1912","2.97","10523","0","283","555","7500","0"
"797","5000","0","1905","2.97","10523","0","273","556","7500","0"
"798","5000","0","1915","2.97","10600","0","293","556","7500","0"
"799","5000","0","1917","2.96","10528","1","285","560","7500","1"
"800","5000","0","1925","2.97","10629","0","271","560","7500","0"
"801","5000","0","1932","2.97","10682","1","261","560","7500","1"
"802","5000","0","1911","2.97","10535","1","272","560","7500","1"
"803","5000","0","1883","2.97","10427","1","285","562","7500","1"
"804","5000","0","1885","2.97","10421","0","296","564","7500","0"
"805","5000","0","1882","2.97","10371","0","314","565","7500","0"
"806","5000","0","1914","2.97","10597","0","295","566","7500","0"
"807","5000","0","1905","2.97","10510","0","319","567","7500","0"
"808","5000","0","1919","2.97","10538","0","315","569","7500","0"
"809","5000","0","1900","2.97","10469","2","321","571","7500","2"
"810","5000","0","1900","2.97","10457","1","296","572","7500","1"
"811","5000","0","1891","2.97","10441","0","268","576","7500","0"
"812","5000","0","1901","2.96","10452","0","267","578","7500","0"
"813","5000","0","1903","2.97","10501","0","293","580","7500","0"
"814","5000","0","1912","2.97","10608","0","279","580","7500","0"
"815","5000","0","1919","2.96","10597","0","283","583","7500","0"
"816","5000","0","1922","2.98","10654","1","281","585","7500","1"
"817","5000","0","1916","2.97","10619","0","279","587","7500","0"
"818","5000","0","1918","2.96","10526","0","279","588","7500","0"
"819","5000","0","1891","2.97","10499","0","313","592","7500","0"
"820","5000","0","1913","2.97","10557","0","280","595","7500","0"
"821","5000","0","1898","2.96","10413","2","316","596","7500","2"
"822","5000","0","1904","2.97","10542","0","283","596","7500","0"
"823","5000","0","1902","2.97","10482","0","279","596","7500","0"
"824","5000","0","1905","2.96","10430","0","280","597","7500","0"
"825","5000","0","1910","2.96","10501","0","300","598","7500","0"
"826","5000","0","1921","2.97","10571","1","332","598","7500","1"
"827","5000","0","1927","2.98","10595","1","269","601","7500","1"
"828","5000","0","1913","2.97","10558","1","254","602","7500","1"
"829","5000","0","1917","2.96","10540","1","300","602","7500","1"
"830","5000","0","1883","2.97","10426","0","296","603","7500","0"
"831","5000","0","1892","2.97","10435","1","296","604","7500","1"
"832","5000","0","1922","2.98","10579","0","295","605","7500","0"
"833","5000","0","1900","2.96","10445","0","302","606","7500","0"
"834","5000","0","1904","2.97","10479","0","288","609","7500","0"
"835","5000","0","1883","2.96","10390","1","292","609","7500","1"
"836","5000","0","1889","2.97","10541","0","256","612","7500","0"
"837","5000","0","1919","2.97","10581","0","304","612","7500","0"
"838","5000","0","1867","2.97","10299","0","288","612","7500","0"
"839","5000","0","1900","2.97","10508","0","295","614","7500","0"
"840","5000","0","1886","2.97","10401","1","276","616","7500","1"
"841","5000","0","1915","2.97","10603","0","304","617","7500","0"
"842","5000","0","1887","2.97","10410","0","282","618","7500","0"
"843","5000","0","1879","2.97","10372","0","320","620","7500","0"
"844","5000","0","1893","2.96","10463","1","308","622","7500","1"
"845","5000","0","1898","2.97","10508","1","317","625","7500","1"
"846","5000","0","1896","2.97","10481","0","295","626","7500","0"
"847","5000","0","1895","2.96","10376","0","286","628","7500","0"
"848","5000","0","1922","2.97","10564","0","290","630","7500","0"
"849","5000","0","1918","2.97","10575","0","313","633","7500","0"
"850","5000","0","1926","2.97","10592","0","292","636","7500","0"
"851","5000","0","1922","2.98","10606","0","298","639","7500","0"
"852","5000","0","1920","2.97","10578","0","288","639","7500","0"
"853","5000","0","1916","2.96","10520","0","294","641","7500","0"
"854","5000","0","1910","2.97","10501","1","284","641","7500","1"
"855","5000","0","1904","2.97","10531","0","286","642","7500","0"
"856","5000","0","1926","2.97","10665","0","274","644","7500","0"
"857","5000","0","1894","2.97","10444","0","263","644","7500","0"
"858","5000","0","1902","2.98","10501","0","283","644","7500","0"
"859","5000","0","1896","2.96","10405","0","308","644","7500","0"
"860","5000","0","1903","2.97","10482","1","322","644","7500","1"
"861","5000","0","1906","2.97","10529","0","316","645","7500","0"
"862","5000","0","1911","2.96","10514","0","291","646","7500","0"
"863","5000","0","1932","2.96","10596","0","304","647","7500","0"
"864","5000","0","1913","2.96","10560","0","311","647","7500","0"
"865","5000","0","1895","2.97","10386","0","315","648","7500","0"
"866","5000","0","1887","2.96","10346","0","297","648","7500","0"
"867","5000","0","1893","2.97","10466","1","314","648","7500","1"
"868","5000","0","1898","2.96","10535","0","300","648","7500","0"
"869","5000","0","1897","2.97","10454","0","300","649","7500","0"
"870","5000","0","1893","2.97","10534","0","300","651","7500","0"
"871","5000","0","1907","2.97","10446","0","282","652","7500","0"
"872","5000","0","1900","2.97","10420","0","282","653","7500","0"
"873","5000","0","1899","2.97","10460","0","278","655","7500","0"
"874","5000","0","1927","2.97","10644","2","286","656","7500","2"
"875","5000","0","1878","2.96","10335","0","299","656","7500","0"
"876","5000","0","1907","2.97","10517","0","275","656","7500","0"
"877","5000","0","1923","2.96","10536","1","312","657","7500","1"
"878","5000","0","1919","2.97","10583","0","307","659","7500","0"
"879","5000","0","1896","2.97","10373","0","291","659","7500","0"
"880","5000","0","1905","2.98","10455","0","313","660","7500","0"
"881","5000","0","1918","2.97","10537","0","282","660","7500","0"
"882","5000","0","1902","2.97","10515","0","315","660","7500","0"
"883","5000","0","1892","2.96","10443","0","292","661","7500","0"
"884","5000","0","1915","2.97","10591","0","324","661","7500","0"
"885","5000","0","1909","2.96","10508","0","300","661","7500","0"
"886","5000","0","1899","2.96","10440","1","307","661","7500","1"
"887","5000","0","1899","2.97","10442","0","302","662","7500","0"
"888","5000","0","1899","2.97","10420","0","312","665","7500","0"
"889","5000","0","1885","2.96","10385","0","306","667","7500","0"
"890","5000","0","1903","2.97","10444","0","303","668","7500","0"
"891","5000","0","1915","2.97","10560","0","293","669","7500","0"
"892","5000","0","1901","2.97","10475","0","289","670","7500","0"
"893","5000","0","1889","2.96","10464","0","331","672","7500","0"
"894","5000","0","1891","2.97","10467","0","311","673","7500","0"
"895","5000","0","1890","2.96","10460","0","301","676","7500","0"
"896","5000","0","1911","2.97","10592","0","311","676","7500","0"
"897","5000","0","1915","2.96","10589","0","292","677","7500","0"
"898","5000","0","1928","2.96","10567","1","261","679","7500","1"
"899","5000","0","1911","2.97","10454","1","298","679","7500","1"
"900","5000","0","1891","2.97","10412","1","303","682","7500","1"
"901","5000","0","1910","2.97","10482","0","294","682","7500","0"
"902","5000","0","1906","2.96","10511","0","303","683","7500","0"
"903","5000","0","1921","2.97","10554","0","310","684","7500","0"
"904","5000","0","1890","2.96","10364","0","312","685","7500","0"
"905","5000","0","1880","2.96","10338","0","289","687","7500","0"
"906","5000","0","1884","2.96","10348","0","287","688","7500","0"
"907","5000","0","1876","2.96","10362","0","313","688","7500","0"
"908","5000","0","1913","2.96","10525","1","312","688","7500","1"
"909","5000","0","1900","2.97","10355","1","304","690","7500","1"
"910","5000","0","1902","2.97","10468","1","312","690","7500","1"
"911","5000","0","1898","2.96","10541","0","289","691","7500","0"
"912","5000","0","1900","2.96","10490","0","326","693","7500","0"
"913","5000","0","1922","2.97","10633","1","306","694","7500","1"
"914","5000","0","1875","2.96","10274","0","282","696","7500","0"
"915","5000","0","1922","2.97","10546","0","308","696","7500","0"
"916","5000","0","1902","2.96","10502","0","342","697","7500","0"
"917","5000","0","1872","2.97","10273","1","331","697","7500","1"
"918","5000","0","1887","2.96","10441","1","339","698","7500","1"
"919","5000","0","1904","2.96","10471","0","315","701","7500","0"
"920","5000","0","1899","2.97","10444","0","311","702","7500","0"
"921","5000","0","1904","2.98","10514","0","303","703","7500","0"
"922","5000","0","1915","2.96","10462","0","301","705","7500","0"
"923","5000","0","1894","2.97","10470","0","297","705","7500","0"
"924","5000","0","1913","2.96","10472","0","285","707","7500","0"
"925","5000","0","1890","2.96","10387","0","308","708","7500","0"
"926","5000","0","1896","2.96","10447","1","298","708","7500","1"
"927","5000","0","1903","2.96","10441","1","299","711","7500","1"
"928","5000","0","1918","2.97","10523","0","298","712","7500","0"
"929","5000","0","1931","2.98","10692","1","319","712","7500","1"
"930","5000","0","1913","2.96","10556","0","300","713","7500","0"
"931","5000","0","1903","2.97","10458","0","276","713","7500","0"
"932","5000","0","1907","2.97","10523","2","328","713","7500","2"
"933","5000","0","1902","2.96","10542","0","330","714","7500","0"
"934","5000","0","1918","2.96","10542","0","314","715","7500","0"
"935","5000","0","1888","2.97","10488","0","291","715","7500","0"
"936","5000","0","1923","2.96","10565","0","286","717","7500","0"
"937","5000","0","1905","2.97","10512","1","309","717","7500","1"
"938","5000","0","1890","2.97","10465","0","294","718","7500","0"
"939","5000","0","1893","2.97","10475","0","301","720","7500","0"
"940","5000","0","1896","2.96","10417","1","301","720","7500","1"
"941","5000","0","1921","2.96","10555","0","303","720","7500","0"
"942","5000","0","1906","2.96","10483","0","300","721","7500","0"
"943","5000","0","1901","2.96","10493","1","289","722","7500","1"
"944","5000","0","1902","2.96","10476","0","307","722","7500","0"
"945","5000","0","1908","2.97","10478","0","285","723","7500","0"
"946","5000","0","1906","2.96","10483","0","264","726","7500","0"
"947","5000","0","1894","2.96","10441","0","325","727","7500","0"
"948","5000","0","1905","2.96","10367","0","309","728","7500","0"
"949","5000","0","1896","2.97","10453","1","317","728","7500","1"
"950","5000","0","1907","2.97","10545","0","317","728","7500","0"
"951","5000","0","1924","2.96","10606","0","317","729","7500","0"
"952","5000","0","1918","2.98","10525","0","312","729","7500","0"
