"Time","# Players","Told To Move","Games Played","Avg. Payoff","Energy Given","Births","Movements Made","No Space To Move","Energy Removed","Deaths"
"446","5000","0","1919","1.16","4039","6","310","1370","2500","6"
"447","5000","0","1890","1.16","3957","2","328","1370","2500","2"
"448","5000","0","1899","1.17","3976","8","317","1370","2500","8"
"449","5000","0","1881","1.19","4024","3","347","1372","2500","3"
"450","5000","0","1906","1.15","3937","3","283","1374","2500","3"
"451","5000","0","1904","1.16","4002","1","330","1375","2500","1"
"452","5000","0","1914","1.13","3947","5","317","1376","2500","5"
"453","5000","0","1893","1.19","4042","4","325","1377","2500","4"
"454","5000","0","1900","1.13","4001","4","304","1377","2500","4"
"455","5000","0","1916","1.18","4079","3","309","1378","2500","3"
"456","5000","0","1923","1.16","4077","6","320","1380","2500","6"
"457","5000","0","1884","1.15","3919","4","326","1381","2500","4"
"458","5000","0","1927","1.16","4059","6","325","1384","2500","6"
"459","5000","0","1892","1.19","4083","2","321","1385","2500","2"
"460","5000","0","1889","1.18","4050","6","314","1387","2500","6"
"461","5000","0","1886","1.16","3930","6","318","1387","2500","6"
"462","5000","0","1905","1.18","4109","4","315","1388","2500","4"
"463","5000","0","1904","1.18","4104","4","313","1388","2500","4"
"464","5000","0","1904","1.18","4071","1","329","1389","2500","1"
"465","5000","0","1889","1.18","4025","5","322","1390","2500","5"
"466","5000","0","1905","1.17","4004","4","318","1391","2500","4"
"467","5000","0","1892","1.17","3953","2","295","1393","2500","2"
"468","5000","0","1893","1.24","4181","6","320","1394","2500","6"
"469","5000","0","1896","1.2","4114","1","310","1398","2500","1"
"470","5000","0","1911","1.16","4065","7","313","1399","2500","7"
"471","5000","0","1902","1.15","3994","7","305","1400","2500","7"
"472","5000","0","1916","1.16","4090","3","284","1401","2500","3"
"473","5000","0","1898","1.17","4053","1","311","1401","2500","1"
"474","5000","0","1891","1.19","4106","6","320","1401","2500","6"
"475","5000","0","1907","1.18","4102","1","302","1401","2500","1"
"476","5000","0","1908","1.19","4109","3","342","1402","2500","3"
"477","5000","0","1916","1.19","4114","5","287","1404","2500","5"
"478","5000","0","1920","1.21","4149","3","321","1407","2500","3"
"479","5000","0","1914","1.19","4092","3","318","1408","2500","3"
"480","5000","0","1917","1.16","4060","1","311","1409","2500","1"
"481","5000","0","1913","1.19","4144","4","314","1409","2500","4"
"482","5000","0","1878","1.13","3888","5","314","1412","2500","5"
"483","5000","0","1916","1.15","4033","4","319","1412","2500","4"
"484","5000","0","1925","1.19","4158","6","319","1413","2500","6"
"485","5000","0","1899","1.16","4035","4","293","1414","2500","4"
"486","5000","0","1917","1.23","4268","4","308","1416","2500","4"
"487","5000","0","1902","1.15","3890","2","315","1416","2500","2"
"488","5000","0","1902","1.14","3998","7","326","1417","2500","7"
"489","5000","0","1901","1.17","4025","6","309","1418","2500","6"
"490","5000","0","1885","1.17","3977","10","300","1419","2500","10"
"491","5000","0","1890","1.19","4045","0","319","1419","2500","0"
"492","5000","0","1903","1.18","4024","5","315","1420","2500","5"
"493","5000","0","1903","1.18","4053","3","282","1420","2500","3"
"494","5000","0","1888","1.17","4024","5","311","1422","2500","5"
"495","5000","0","1915","1.22","4173","3","320","1423","2500","3"
"496","5000","0","1935","1.19","4112","4","324","1423","2500","4"
"497","5000","0","1892","1.19","4111","3","330","1425","2500","3"
"498","5000","0","1900","1.19","4101","2","328","1426","2500","2"
"499","5000","0","1895","1.19","4041","3","316","1427","2500","3"
"500","5000","0","1910","1.16","4028","5","347","1430","2500","5"
"501","5000","0","1896","1.17","4001","3","330","1430","2500","3"
"502","5000","0","1918","1.19","4117","3","329","1430","2500","3"
"503","5000","0","1905","1.19","4108","3","311","1432","2500","3"
"504","5000","0","1878","1.17","3951","3","336","1434","2500","3"
"505","5000","0","1884","1.16","3967","4","323","1434","2500","4"
"506","5000","0","1893","1.17","3927","6","316","1435","2500","6"
"507","5000","0","1910","1.18","4088","5","282","1436","2500","5"
"508","5000","0","1902","1.21","4183","7","304","1436","2500","7"
"509","5000","0","1898","1.16","3999","5","334","1436","2500","5"
"510","5000","0","1880","1.14","3871","3","288","1436","2500","3"
"511","5000","0","1893","1.16","3987","1","322","1436","2500","1"
"512","5000","0","1896","1.22","4100","3","300","1437","2500","3"
"513","5000","0","1887","1.18","4047","6","322","1437","2500","6"
"514","5000","0","1883","1.2","4074","6","306","1437","2500","6"
"515","5000","0","1893","1.2","4122","3","343","1438","2500","3"
"516","5000","0","1903","1.16","4040","2","303","1439","2500","2"
"517","5000","0","1922","1.19","4137","3","316","1440","2500","3"
"518","5000","0","1923","1.19","4226","5","300","1440","2500","5"
"519","5000","0","1913","1.16","4011","0","302","1441","2500","0"
"520","5000","0","1908","1.15","4025","6","293","1442","2500","6"
"521","5000","0","1885","1.17","3929","6","304","1443","2500","6"
"522","5000","0","1906","1.21","4138","6","287","1443","2500","6"
"523","5000","0","1896","1.15","3963","0","313","1444","2500","0"
"524","5000","0","1900","1.18","4048","2","333","1445","2500","2"
"525","5000","0","1897","1.17","4013","2","303","1446","2500","2"
"526","5000","0","1897","1.17","4001","9","316","1447","2500","9"
"527","5000","0","1918","1.16","3970","2","304","1450","2500","2"
"528","5000","0","1903","1.15","3950","4","316","1451","2500","4"
"529","5000","0","1893","1.15","3995","0","303","1453","2500","0"
"530","5000","0","1884","1.17","3930","8","316","1455","2500","8"
"531","5000","0","1888","1.15","3945","2","315","1458","2500","2"
"532","5000","0","1903","1.15","3908","5","296","1460","2500","5"
"533","5000","0","1910","1.16","4071","2","294","1463","2500","2"
"534","5000","0","1914","1.16","4143","3","322","1465","2500","3"
"535","5000","0","1895","1.17","4039","6","328","1466","2500","6"
"536","5000","0","1909","1.19","4031","4","322","1468","2500","4"
"537","5000","0","1919","1.14","4011","1","309","1469","2500","1"
"538","5000","0","1921","1.14","3970","5","303","1470","2500","5"
"539","5000","0","1899","1.15","3933","3","314","1470","2500","3"
"540","5000","0","1898","1.18","4012","5","337","1471","2500","5"
"541","5000","0","1912","1.16","4088","5","329","1472","2500","5"
"542","5000","0","1883","1.16","4020","6","323","1472","2500","6"
"543","5000","0","1892","1.16","4000","3","331","1474","2500","3"
"544","5000","0","1919","1.15","4003","2","287","1474","2500","2"
"545","5000","0","1894","1.15","3966","4","306","1474","2500","4"
"546","5000","0","1912","1.16","4017","4","301","1478","2500","4"
"547","5000","0","1892","1.16","3986","4","334","1480","2500","4"
"548","5000","0","1902","1.18","4054","3","336","1480","2500","3"
"549","5000","0","1918","1.17","4072","1","311","1481","2500","1"
"550","5000","0","1899","1.16","4028","5","332","1482","2500","5"
"551","5000","0","1887","1.15","3929","5","327","1483","2500","5"
"552","5000","0","1920","1.13","3930","1","287","1485","2500","1"
"553","5000","0","1883","1.13","3850","6","313","1487","2500","6"
"554","5000","0","1904","1.17","3994","4","320","1488","2500","4"
"555","5000","0","1900","1.16","3969","4","305","1488","2500","4"
"556","5000","0","1909","1.15","3987","2","307","1488","2500","2"
"557","5000","0","1910","1.15","4019","3","304","1488","2500","3"
"558","5000","0","1905","1.17","4048","7","333","1491","2500","7"
"559","5000","0","1880","1.16","3970","4","317","1491","2500","4"
"560","5000","0","1900","1.15","3965","1","317","1493","2500","1"
"561","5000","0","1907","1.15","4001","4","310","1495","2500","4"
"562","5000","0","1912","1.16","3978","4","297","1495","2500","4"
"563","5000","0","1902","1.14","3900","3","318","1497","2500","3"
"564","5000","0","1905","1.14","3936","4","332","1498","2500","4"
"565","5000","0","1911","1.19","4064","2","291","1500","2500","2"
"566","5000","0","1886","1.17","3986","7","322","1503","2500","7"
"567","5000","0","1909","1.15","3942","0","296","1504","2500","0"
"568","5000","0","1883","1.16","4002","0","309","1504","2500","0"
"569","5000","0","1911","1.18","4053","3","308","1504","2500","3"
"570","5000","0","1900","1.12","3899","5","284","1504","2500","5"
"571","5000","0","1911","1.18","4047","4","290","1505","2500","4"
"572","5000","0","1907","1.17","4101","5","330","1508","2500","5"
"573","5000","0","1922","1.2","4092","3","318","1510","2500","3"
"574","5000","0","1927","1.19","4156","2","294","1511","2500","2"
"575","5000","0","1885","1.19","3980","2","318","1512","2500","2"
"576","5000","0","1889","1.15","3918","2","275","1513","2500","2"
"577","5000","0","1893","1.13","3918","8","335","1514","2500","8"
"578","5000","0","1891","1.2","4093","4","308","1515","2500","4"
"579","5000","0","1896","1.16","3963","7","317","1517","2500","7"
"580","5000","0","1890","1.17","4007","4","324","1520","2500","4"
"581","5000","0","1896","1.18","4031","7","298","1522","2500","7"
"582","5000","0","1918","1.21","4112","6","328","1524","2500","6"
"583","5000","0","1878","1.15","3955","4","345","1525","2500","4"
"584","5000","0","1891","1.15","3881","1","309","1527","2500","1"
"585","5000","0","1902","1.15","3943","1","345","1527","2500","1"
"586","5000","0","1894","1.19","4112","5","308","1527","2500","5"
"587","5000","0","1865","1.13","3854","5","315","1528","2500","5"
"588","5000","0","1895","1.17","4021","2","332","1529","2500","2"
"589","5000","0","1914","1.16","4016","1","333","1530","2500","1"
"590","5000","0","1888","1.17","3993","6","319","1530","2500","6"
"591","5000","0","1931","1.15","4002","6","302","1532","2500","6"
"592","5000","0","1904","1.18","4035","9","306","1534","2500","9"
"593","5000","0","1912","1.18","4084","3","298","1536","2500","3"
"594","5000","0","1896","1.15","3990","4","351","1537","2500","4"
"595","5000","0","1900","1.16","3986","5","303","1539","2500","5"
"596","5000","0","1912","1.1","3791","9","315","1540","2500","9"
"597","5000","0","1930","1.16","4044","6","316","1541","2500","6"
"598","5000","0","1884","1.15","3959","5","301","1542","2500","5"
"599","5000","0","1887","1.15","3892","0","310","1544","2500","0"
"600","5000","0","1926","1.13","3944","5","352","1547","2500","5"
"601","5000","0","1897","1.12","3838","2","308","1548","2500","2"
"602","5000","0","1902","1.16","4005","1","326","1549","2500","1"
"603","5000","0","1891","1.12","3855","2","333","1549","2500","2"
"604","5000","0","1874","1.17","3947","2","334","1550","2500","2"
"605","5000","0","1893","1.14","4004","6","315","1551","2500","6"
"606","5000","0","1876","1.16","3904","2","326","1551","2500","2"
"607","5000","0","1915","1.15","3977","1","305","1552","2500","1"
"608","5000","0","1892","1.17","3942","2","311","1553","2500","2"
"609","5000","0","1904","1.16","3971","5","304","1554","2500","5"
"610","5000","0","1909","1.13","3925","7","294","1556","2500","7"
"611","5000","0","1888","1.15","3937","5","326","1557","2500","5"
"612","5000","0","1909","1.15","3970","8","303","1558","2500","8"
"613","5000","0","1905","1.14","3943","5","322","1560","2500","5"
"614","5000","0","1895","1.18","3944","3","330","1560","2500","3"
"615","5000","0","1884","1.14","3867","3","326","1561","2500","3"
"616","5000","0","1921","1.12","3911","6","289","1563","2500","6"
"617","5000","0","1884","1.13","3840","3","313","1565","2500","3"
"618","5000","0","1889","1.15","3886","6","307","1566","2500","6"
"619","5000","0","1904","1.12","3923","2","298","1567","2500","2"
"620","5000","0","1905","1.15","3988","6","306","1569","2500","6"
"621","5000","0","1891","1.14","3910","4","322","1569","2500","4"
"622","5000","0","1898","1.16","3988","4","315","1570","2500","4"
"623","5000","0","1898","1.14","4009","6","306","1571","2500","6"
"624","5000","0","1896","1.13","3913","1","301","1573","2500","1"
"625","5000","0","1879","1.14","3894","1","333","1575","2500","1"
"626","5000","0","1907","1.12","3880","2","310","1576","2500","2"
"627","5000","0","1903","1.17","3961","4","284","1578","2500","4"
"628","5000","0","1910","1.13","3955","3","287","1579","2500","3"
"629","5000","0","1926","1.16","4044","4","304","1579","2500","4"
"630","5000","0","1906","1.14","3971","2","311","1579","2500","2"
"631","5000","0","1899","1.18","4067","4","333","1579","2500","4"
"632","5000","0","1888","1.13","3922","6","322","1579","2500","6"
"633","5000","0","1905","1.17","4009","3","316","1579","2500","3"
"634","5000","0","1912","1.16","4042","4","329","1579","2500","4"
"635","5000","0","1913","1.18","4040","2","337","1580","2500","2"
"636","5000","0","1894","1.18","3994","2","321","1581","2500","2"
"637","5000","0","1903","1.15","3981","3","326","1582","2500","3"
"638","5000","0","1898","1.14","3936","6","337","1585","2500","6"
"639","5000","0","1892","1.16","3976","6","312","1586","2500","6"
"640","5000","0","1869","1.16","3920","3","295","1589","2500","3"
"641","5000","0","1915","1.16","4015","4","326","1590","2500","4"
"642","5000","0","1895","1.15","3978","3","305","1592","2500","3"
"643","5000","0","1889","1.16","4005","6","327","1592","2500","6"
"644","5000","0","1891","1.17","4002","7","326","1593","2500","7"
"645","5000","0","1895","1.17","3990","3","311","1594","2500","3"
"646","5000","0","1911","1.18","4107","7","297","1595","2500","7"
"647","5000","0","1881","1.14","3867","4","297","1597","2500","4"
"648","5000","0","1896","1.13","3980","6","297","1599","2500","6"
"649","5000","0","1916","1.14","3923","1","314","1599","2500","1"
"650","5000","0","1901","1.18","4066","2","313","1601","2500","2"
"651","5000","0","1909","1.17","4004","3","289","1603","2500","3"
"652","5000","0","1899","1.17","4030","2","318","1603","2500","2"
"653","5000","0","1901","1.16","3983","3","304","1604","2500","3"
"654","5000","0","1914","1.16","4010","4","297","1605","2500","4"
"655","5000","0","1896","1.13","3913","2","319","1609","2500","2"
"656","5000","0","1875","1.12","3792","3","321","1609","2500","3"
"657","5000","0","1895","1.14","3969","4","310","1610","2500","4"
"658","5000","0","1934","1.16","4111","5","322","1610","2500","5"
"659","5000","0","1881","1.15","3923","1","323","1611","2500","1"
"660","5000","0","1910","1.15","3988","6","302","1615","2500","6"
"661","5000","0","1896","1.16","3992","2","336","1618","2500","2"
"662","5000","0","1907","1.14","3859","5","312","1622","2500","5"
"663","5000","0","1898","1.12","3875","2","284","1622","2500","2"
"664","5000","0","1914","1.13","3929","3","288","1626","2500","3"
"665","5000","0","1891","1.14","3907","2","322","1630","2500","2"
"666","5000","0","1901","1.14","3901","5","315","1632","2500","5"
"667","5000","0","1916","1.09","3769","3","312","1632","2500","3"
"668","5000","0","1899","1.15","3919","2","326","1632","2500","2"
"669","5000","0","1903","1.16","3993","5","306","1634","2500","5"
"670","5000","0","1913","1.13","3996","5","317","1636","2500","5"
"671","5000","0","1901","1.12","3883","3","314","1636","2500","3"
"672","5000","0","1921","1.13","3975","5","323","1636","2500","5"
"673","5000","0","1903","1.11","3868","2","299","1639","2500","2"
"674","5000","0","1892","1.12","3915","8","300","1642","2500","8"
"675","5000","0","1920","1.16","4031","4","298","1643","2500","4"
"676","5000","0","1896","1.1","3808","2","318","1644","2500","2"
"677","5000","0","1918","1.15","4024","1","326","1644","2500","1"
"678","5000","0","1914","1.16","4054","4","296","1644","2500","4"
"679","5000","0","1915","1.15","4014","0","297","1647","2500","0"
"680","5000","0","1917","1.13","3945","4","305","1647","2500","4"
"681","5000","0","1907","1.15","3996","2","287","1648","2500","2"
"682","5000","0","1893","1.16","3998","4","296","1650","2500","4"
"683","5000","0","1901","1.13","3898","4","307","1651","2500","4"
"684","5000","0","1910","1.14","4004","10","304","1651","2500","10"
"685","5000","0","1905","1.13","3865","2","299","1651","2500","2"
"686","5000","0","1911","1.11","3833","5","299","1652","2500","5"
"687","5000","0","1893","1.11","3854","5","316","1653","2500","5"
"688","5000","0","1939","1.11","3864","3","296","1657","2500","3"
"689","5000","0","1919","1.11","3872","5","323","1658","2500","5"
"690","5000","0","1913","1.11","3827","3","312","1659","2500","3"
"691","5000","0","1905","1.14","3969","4","315","1659","2500","4"
"692","5000","0","1910","1.13","3859","2","287","1659","2500","2"
"693","5000","0","1909","1.16","3996","4","296","1662","2500","4"
"694","5000","0","1939","1.15","4038","8","326","1664","2500","8"
"695","5000","0","1903","1.09","3775","2","304","1665","2500","2"
"696","5000","0","1914","1.11","3860","2","297","1667","2500","2"
"697","5000","0","1914","1.13","3889","2","291","1669","2500","2"
"698","5000","0","1907","1.13","3930","4","307","1672","2500","4"
"699","5000","0","1903","1.15","3984","2","305","1672","2500","2"
"700","5000","0","1911","1.18","4040","2","292","1674","2500","2"
"701","5000","0","1906","1.16","3999","2","324","1676","2500","2"
"702","5000","0","1906","1.15","3996","0","311","1678","2500","0"
"703","5000","0","1928","1.13","3942","2","300","1681","2500","2"
"704","5000","0","1918","1.12","3866","8","274","1682","2500","8"
"705","5000","0","1927","1.14","3956","1","269","1682","2500","1"
"706","5000","0","1901","1.12","3762","9","303","1684","2500","9"
"707","5000","0","1902","1.13","3863","4","317","1685","2500","4"
"708","5000","0","1884","1.09","3779","7","295","1685","2500","7"
"709","5000","0","1890","1.15","3893","5","297","1685","2500","5"
"710","5000","0","1881","1.14","3835","2","269","1685","2500","2"
"711","5000","0","1922","1.1","3859","2","295","1688","2500","2"
"712","5000","0","1904","1.16","3955","5","264","1690","2500","5"
"713","5000","0","1913","1.09","3829","1","295","1690","2500","1"
"714","5000","0","1909","1.14","3910","5","287","1690","2500","5"
"715","5000","0","1936","1.14","3937","3","282","1691","2500","3"
"716","5000","0","1932","1.16","3982","7","298","1694","2500","7"
"717","5000","0","1884","1.11","3825","3","303","1694","2500","3"
"718","5000","0","1882","1.15","3862","5","306","1695","2500","5"
"719","5000","0","1871","1.12","3813","5","325","1696","2500","5"
"720","5000","0","1902","1.13","3900","6","314","1699","2500","6"
"721","5000","0","1900","1.11","3796","3","300","1703","2500","3"
"722","5000","0","1887","1.12","3855","1","311","1705","2500","1"
"723","5000","0","1920","1.16","4041","3","294","1706","2500","3"
"724","5000","0","1911","1.14","3907","7","312","1706","2500","7"
"725","5000","0","1909","1.14","3900","4","318","1708","2500","4"
"726","5000","0","1895","1.11","3835","6","310","1708","2500","6"
"727","5000","0","1933","1.17","4051","3","272","1710","2500","3"
"728","5000","0","1912","1.15","3899","5","302","1711","2500","5"
"729","5000","0","1908","1.13","3990","2","308","1713","2500","2"
"730","5000","0","1925","1.12","3843","0","302","1714","2500","0"
"731","5000","0","1880","1.12","3860","0","309","1718","2500","0"
"732","5000","0","1906","1.11","3821","2","278","1718","2500","2"
"733","5000","0","1915","1.13","3884","6","310","1721","2500","6"
"734","5000","0","1907","1.13","3879","8","289","1724","2500","8"
"735","5000","0","1934","1.11","3824","2","299","1726","2500","2"
"736","5000","0","1912","1.15","3928","2","288","1727","2500","2"
"737","5000","0","1894","1.12","3825","1","305","1729","2500","1"
"738","5000","0","1910","1.1","3840","5","321","1734","2500","5"
"739","5000","0","1901","1.13","3863","5","314","1737","2500","5"
"740","5000","0","1912","1.14","3867","7","292","1737","2500","7"
"741","5000","0","1902","1.1","3837","5","303","1739","2500","5"
"742","5000","0","1916","1.14","3902","3","322","1740","2500","3"
"743","5000","0","1914","1.13","3873","4","311","1742","2500","4"
"744","5000","0","1876","1.13","3843","4","313","1743","2500","4"
"745","5000","0","1907","1.15","3928","4","291","1747","2500","4"
"746","5000","0","1910","1.13","3837","6","293","1748","2500","6"
"747","5000","0","1903","1.14","3900","2","274","1748","2500","2"
"748","5000","0","1890","1.08","3744","2","300","1749","2500","2"
"749","5000","0","1910","1.11","3841","4","313","1749","2500","4"
"750","5000","0","1926","1.14","3939","4","321","1751","2500","4"
"751","5000","0","1896","1.09","3823","1","340","1754","2500","1"
"752","5000","0","1899","1.13","3907","5","311","1755","2500","5"
"753","5000","0","1887","1.15","3910","4","319","1755","2500","4"
"754","5000","0","1905","1.17","4055","5","304","1757","2500","5"
"755","5000","0","1885","1.14","3919","4","314","1759","2500","4"
"756","5000","0","1946","1.18","4122","7","301","1760","2500","7"
"757","5000","0","1891","1.15","3930","6","307","1762","2500","6"
"758","5000","0","1920","1.14","3889","5","333","1765","2500","5"
"759","5000","0","1883","1.1","3717","7","312","1766","2500","7"
"760","5000","0","1881","1.15","3922","2","319","1766","2500","2"
"761","5000","0","1892","1.16","3949","6","312","1767","2500","6"
"762","5000","0","1907","1.15","3963","3","297","1769","2500","3"
"763","5000","0","1897","1.14","3891","5","331","1770","2500","5"
"764","5000","0","1898","1.09","3860","1","335","1773","2500","1"
"765","5000","0","1911","1.14","3890","1","318","1777","2500","1"
"766","5000","0","1914","1.13","3850","6","304","1778","2500","6"
"767","5000","0","1900","1.14","3927","6","308","1781","2500","6"
"768","5000","0","1879","1.14","3850","4","307","1783","2500","4"
"769","5000","0","1901","1.15","3970","4","314","1784","2500","4"
"770","5000","0","1919","1.15","3911","5","314","1787","2500","5"
"771","5000","0","1907","1.14","3917","8","319","1791","2500","8"
"772","5000","0","1892","1.15","3963","3","318","1794","2500","3"
"773","5000","0","1908","1.13","3878","3","309","1795","2500","3"
"774","5000","0","1898","1.14","3862","6","309","1795","2500","6"
"775","5000","0","1901","1.08","3717","3","322","1797","2500","3"
"776","5000","0","1911","1.15","3948","2","323","1798","2500","2"
"777","5000","0","1891","1.1","3777","2","312","1801","2500","2"
"778","5000","0","1883","1.12","3793","3","299","1802","2500","3"
"779","5000","0","1895","1.09","3797","4","303","1803","2500","4"
"780","5000","0","1898","1.14","3875","5","302","1803","2500","5"
"781","5000","0","1885","1.16","3948","2","305","1807","2500","2"
"782","5000","0","1900","1.09","3776","5","297","1809","2500","5"
"783","5000","0","1914","1.11","3882","3","318","1809","2500","3"
"784","5000","0","1903","1.17","3992","8","317","1810","2500","8"
"785","5000","0","1894","1.14","3924","1","308","1810","2500","1"
"786","5000","0","1913","1.13","3941","0","311","1811","2500","0"
"787","5000","0","1910","1.12","3893","1","292","1812","2500","1"
"788","5000","0","1893","1.12","3793","8","325","1816","2500","8"
"789","5000","0","1908","1.13","3926","7","318","1816","2500","7"
"790","5000","0","1895","1.12","3921","4","290","1817","2500","4"
"791","5000","0","1912","1.12","3935","4","319","1818","2500","4"
"792","5000","0","1898","1.1","3800","4","325","1818","2500","4"
"793","5000","0","1901","1.07","3750","5","322","1822","2500","5"
"794","5000","0","1896","1.12","3860","5","324","1823","2500","5"
"795","5000","0","1917","1.14","3939","5","311","1825","2500","5"
"796","5000","0","1895","1.11","3785","2","320","1826","2500","2"
"797","5000","0","1919","1.11","3870","5","332","1829","2500","5"
"798","5000","0","1932","1.13","3920","4","276","1829","2500","4"
"799","5000","0","1879","1.11","3716","3","316","1829","2500","3"
"800","5000","0","1901","1.16","3922","4","297","1831","2500","4"
"801","5000","0","1891","1.14","3939","3","323","1832","2500","3"
"802","4999","0","1898","1.14","3891","5","301","1836","2500","6"
"803","5000","0","1895","1.15","3893","4","295","1839","2499.5","3"
"804","5000","0","1907","1.13","3909","3","299","1842","2500","3"
"805","5000","0","1890","1.14","3867","3","322","1845","2500","3"
"806","5000","0","1903","1.13","3873","5","323","1848","2500","5"
"807","5000","0","1902","1.13","3933","6","314","1850","2500","6"
"808","5000","0","1890","1.13","3824","6","305","1851","2500","6"
"809","5000","0","1924","1.09","3786","4","301","1855","2500","4"
"810","5000","0","1913","1.17","3992","5","283","1861","2500","5"
"811","5000","0","1903","1.18","4005","0","298","1861","2500","0"
"812","5000","0","1898","1.16","3992","5","328","1863","2500","5"
"813","5000","0","1915","1.12","3868","1","313","1864","2500","1"
"814","5000","0","1907","1.12","3890","3","340","1867","2500","3"
"815","5000","0","1875","1.14","3895","5","296","1871","2500","5"
"816","5000","0","1888","1.11","3805","3","330","1872","2500","3"
"817","5000","0","1908","1.11","3849","3","308","1874","2500","3"
"818","5000","0","1896","1.14","3905","7","328","1875","2500","7"
"819","5000","0","1907","1.13","3945","3","316","1880","2500","3"
"820","5000","0","1917","1.14","3906","3","322","1881","2500","3"
"821","5000","0","1918","1.14","3948","3","285","1883","2500","3"
"822","5000","0","1885","1.13","3787","3","326","1884","2500","3"
"823","5000","0","1904","1.16","4040","4","322","1886","2500","4"
"824","5000","0","1942","1.15","4049","8","324","1886","2500","8"
"825","5000","0","1897","1.13","3918","3","280","1888","2500","3"
"826","5000","0","1891","1.16","3926","5","317","1890","2500","5"
"827","5000","0","1900","1.13","3839","2","296","1894","2500","2"
"828","5000","0","1884","1.15","3908","7","315","1896","2500","7"
"829","5000","0","1910","1.1","3760","2","308","1898","2500","2"
"830","5000","0","1920","1.12","3866","6","319","1899","2500","6"
"831","5000","0","1908","1.15","3932","4","271","1904","2500","4"
"832","5000","0","1928","1.12","3945","6","303","1907","2500","6"
"833","5000","0","1907","1.15","3964","2","314","1909","2500","2"
"834","5000","0","1918","1.13","3970","3","296","1909","2500","3"
"835","5000","0","1911","1.16","3964","5","313","1913","2500","5"
"836","5000","0","1922","1.1","3813","7","281","1913","2500","7"
"837","5000","0","1906","1.09","3776","2","308","1914","2500","2"
"838","5000","0","1911","1.14","3914","2","297","1915","2500","2"
"839","5000","0","1895","1.11","3783","6","296","1917","2500","6"
"840","5000","0","1911","1.12","3882","8","312","1920","2500","8"
"841","5000","0","1882","1.13","3815","5","285","1920","2500","5"
"842","5000","0","1899","1.18","3991","7","308","1922","2500","7"
"843","5000","0","1894","1.11","3817","2","297","1924","2500","2"
"844","5000","0","1892","1.13","3863","3","283","1930","2500","3"
"845","5000","0","1902","1.15","4000","6","295","1931","2500","6"
"846","5000","0","1907","1.1","3797","4","306","1933","2500","4"
"847","5000","0","1912","1.15","3922","1","287","1934","2500","1"
"848","5000","0","1902","1.13","3831","1","289","1936","2500","1"
"849","5000","0","1922","1.12","3835","2","280","1939","2500","2"
"850","5000","0","1903","1.15","3963","5","303","1940","2500","5"
"851","5000","0","1906","1.17","3962","1","289","1944","2500","1"
"852","5000","0","1933","1.13","3883","5","330","1946","2500","5"
"853","5000","0","1913","1.14","3894","5","299","1948","2500","5"
"854","5000","0","1899","1.15","3910","3","306","1950","2500","3"
"855","5000","0","1930","1.13","3970","5","300","1951","2500","5"
"856","5000","0","1922","1.1","3787","3","280","1953","2500","3"
"857","5000","0","1930","1.09","3883","4","310","1954","2500","4"
"858","5000","0","1915","1.14","3905","4","290","1958","2500","4"
"859","5000","0","1903","1.09","3787","4","285","1958","2500","4"
"860","5000","0","1909","1.16","3973","4","269","1960","2500","4"
"861","5000","0","1905","1.1","3784","6","300","1962","2500","6"
"862","5000","0","1910","1.15","3975","4","299","1962","2500","4"
"863","5000","0","1910","1.18","4013","4","290","1963","2500","4"
"864","5000","0","1905","1.15","3931","4","300","1967","2500","4"
"865","5000","0","1900","1.14","3872","4","288","1967","2500","4"
"866","5000","0","1920","1.14","3962","4","299","1967","2500","4"
"867","5000","0","1903","1.11","3815","4","314","1968","2500","4"
"868","5000","0","1896","1.12","3829","6","285","1969","2500","6"
"869","5000","0","1907","1.12","3901","3","310","1969","2500","3"
"870","5000","0","1889","1.14","3893","2","289","1969","2500","2"
"871","5000","0","1897","1.13","3896","3","294","1969","2500","3"
"872","5000","0","1898","1.15","3932","2","304","1970","2500","2"
"873","5000","0","1897","1.1","3785","5","285","1971","2500","5"
"874","5000","0","1896","1.19","4025","5","274","1973","2500","5"
"875","5000","0","1904","1.19","4020","2","316","1974","2500","2"
"876","5000","0","1916","1.14","3975","4","316","1978","2500","4"
"877","5000","0","1918","1.14","3973","3","304","1981","2500","3"
"878","5000","0","1888","1.14","3897","7","286","1983","2500","7"
"879","5000","0","1921","1.13","3874","5","311","1986","2500","5"
"880","5000","0","1904","1.15","3935","8","273","1988","2500","8"
"881","5000","0","1902","1.14","3928","3","293","1990","2500","3"
"882","5000","0","1903","1.14","3873","5","308","1991","2500","5"
"883","5000","0","1909","1.14","3889","4","314","1993","2500","4"
"884","5000","0","1899","1.1","3778","8","271","1995","2500","8"
"885","5000","0","1918","1.09","3817","2","313","1997","2500","2"
"886","5000","0","1871","1.12","3806","3","328","2000","2500","3"
"887","5000","0","1914","1.15","3942","2","304","2002","2500","2"
"888","5000","0","1912","1.15","3894","4","286","2002","2500","4"
"889","5000","0","1896","1.11","3839","5","316","2003","2500","5"
"890","5000","0","1895","1.12","3777","7","290","2004","2500","7"
"891","5000","0","1897","1.17","3925","3","311","2008","2500","3"
"892","5000","0","1906","1.14","3843","4","280","2011","2500","4"
"893","5000","0","1892","1.12","3833","5","304","2014","2500","5"
"894","5000","0","1905","1.12","3892","6","281","2016","2500","6"
